sggdeu0402,translator-A,49,TGT,sgg,deu,100,focusnews.4#38-49,True,1663354398.628,1663354404.118
sggdeu0402,translator-A,11,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354393.133,1663354398.602
sggdeu0402,translator-A,10,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354385.298,1663354393.109
sggdeu0402,translator-A,9,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354378.082,1663354385.271
sggdeu0402,translator-A,8,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354372.022,1663354378.045
sggdeu0402,translator-A,7,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354356.579,1663354371.994
sggdeu0402,translator-A,6,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354341.675,1663354356.545
sggdeu0402,translator-A,5,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354331.364,1663354341.654
sggdeu0402,translator-A,4,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354321.955,1663354331.329
sggdeu0402,translator-A,3,TGT,sgg,deu,99,focusnews.4#38-49,False,1663354310.88,1663354321.921
sggdeu0402,translator-A,2,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354292.403,1663354310.845
sggdeu0402,translator-A,1,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354282.853,1663354292.375
sggdeu0402,translator-A,0,TGT,sgg,deu,100,focusnews.4#38-49,False,1663354240.587,1663354282.815
sggdeu0402,DFKI-MLT,48,TGT,sgg,deu,0,focusnews.2#37-48,True,1663354234.089,1663354239.04
sggdeu0402,DFKI-MLT,11,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354229.127,1663354234.081
sggdeu0402,DFKI-MLT,10,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354218.759,1663354229.094
sggdeu0402,DFKI-MLT,9,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354210.921,1663354218.732
sggdeu0402,DFKI-MLT,8,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354207.413,1663354210.875
sggdeu0402,DFKI-MLT,7,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354204.333,1663354207.38
sggdeu0402,DFKI-MLT,6,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354201.049,1663354204.302
sggdeu0402,DFKI-MLT,5,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354197.528,1663354201.023
sggdeu0402,DFKI-MLT,4,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354194.028,1663354197.494
sggdeu0402,DFKI-MLT,3,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354186.103,1663354194.002
sggdeu0402,DFKI-MLT,2,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354182.914,1663354186.073
sggdeu0402,DFKI-MLT,1,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354180.128,1663354182.863
sggdeu0402,DFKI-MLT,0,TGT,sgg,deu,0,focusnews.2#37-48,False,1663354171.888,1663354180.096
sggdeu0402,SLATTIC,62,TGT,sgg,deu,12,focusnews.5#51-62,True,1663354163.85,1663354170.549
sggdeu0402,SLATTIC,11,TGT,sgg,deu,100,focusnews.5#51-62,False,1663354159.314,1663354163.822
sggdeu0402,SLATTIC,10,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354152.416,1663354159.287
sggdeu0402,SLATTIC,9,TGT,sgg,deu,67,focusnews.5#51-62,False,1663354142.612,1663354152.38
sggdeu0402,SLATTIC,8,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354134.818,1663354142.567
sggdeu0402,SLATTIC,7,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354125.763,1663354134.804
sggdeu0402,SLATTIC,6,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354117.759,1663354125.74
sggdeu0402,SLATTIC,5,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354110.432,1663354117.739
sggdeu0402,SLATTIC,4,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354093.909,1663354110.398
sggdeu0402,SLATTIC,3,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354088.778,1663354093.881
sggdeu0402,SLATTIC,2,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354083.567,1663354088.749
sggdeu0402,SLATTIC,1,TGT,sgg,deu,5,focusnews.5#51-62,False,1663354070.225,1663354083.531
sggdeu0402,SLATTIC,0,TGT,sgg,deu,0,focusnews.5#51-62,False,1663354050.444,1663354070.192
sggdeu0402,DFKI-MLT,50,TGT,sgg,deu,0,focusnews.5#39-50,True,1663353986.869,1663354049.183
sggdeu0402,DFKI-MLT,11,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354033.58,1663354041.108
sggdeu0402,DFKI-MLT,10,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354030.801,1663354033.539
sggdeu0402,DFKI-MLT,9,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354025.038,1663354030.789
sggdeu0402,DFKI-MLT,8,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354020.659,1663354025.013
sggdeu0402,DFKI-MLT,7,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354017.11,1663354020.629
sggdeu0402,DFKI-MLT,6,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354006.725,1663354017.084
sggdeu0402,DFKI-MLT,5,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354003.968,1663354006.692
sggdeu0402,DFKI-MLT,4,TGT,sgg,deu,0,focusnews.5#39-50,False,1663354001.009,1663354003.94
sggdeu0402,DFKI-MLT,3,TGT,sgg,deu,0,focusnews.5#39-50,False,1663353998.121,1663354000.965
sggdeu0402,DFKI-MLT,2,TGT,sgg,deu,0,focusnews.5#39-50,False,1663353995.646,1663353998.086
sggdeu0402,DFKI-MLT,1,TGT,sgg,deu,0,focusnews.5#39-50,False,1663353992.883,1663353995.628
sggdeu0402,DFKI-MLT,0,TGT,sgg,deu,0,focusnews.5#39-50,False,1663353987.027,1663353992.735
sggdeu0403,UPC,182,TGT,sgg,deu,0,srf.0#171-182,True,1663353890.278,1663353925.461
sggdeu0403,UPC,3,TGT,sgg,deu,0,srf.0#171-182,False,1663353903.023,1663353909.817
sggdeu0403,UPC,2,TGT,sgg,deu,0,srf.0#171-182,False,1663353900.035,1663353903.0
sggdeu0403,UPC,1,TGT,sgg,deu,0,srf.0#171-182,False,1663353897.495,1663353900.012
sggdeu0403,UPC,0,TGT,sgg,deu,0,srf.0#171-182,False,1663353890.344,1663353897.475
sggdeu0403,translator-A,50,TGT,sgg,deu,100,focusnews.5#39-50,True,1663353416.499,1663353888.658
sggdeu0403,translator-A,11,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353874.435,1663353881.499
sggdeu0403,translator-A,10,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353850.043,1663353874.406
sggdeu0403,translator-A,9,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353838.699,1663353850.011
sggdeu0403,translator-A,8,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353826.223,1663353838.669
